,pred_plt,P,b,a
0,0.322623808476045,0.12871287128712872,0.4234924591784862,-0.7374429409894293
1,0.3225855468789836,0.12871287128712872,0.4234924591784862,-0.7374429409894293
2,0.32239718056791966,0.12871287128712872,0.4234924591784862,-0.7374429409894293
3,0.32165685927030613,0.12871287128712872,0.4234924591784862,-0.7374429409894293
4,0.32153280374224885,0.12871287128712872,0.4234924591784862,-0.7374429409894293
5,0.32126167668983935,0.12871287128712872,0.4234924591784862,-0.7374429409894293
6,0.32120014888407167,0.12871287128712872,0.4234924591784862,-0.7374429409894293
7,0.32081056890325166,0.12871287128712872,0.4234924591784862,-0.7374429409894293
8,0.32062917163839455,0.12871287128712872,0.4234924591784862,-0.7374429409894293
9,0.3200819782847429,0.12871287128712872,0.4234924591784862,-0.7374429409894293
10,0.3200643252309475,0.12871287128712872,0.4234924591784862,-0.7374429409894293
11,0.31975804496158583,0.12871287128712872,0.4234924591784862,-0.7374429409894293
12,0.3197397260301992,0.12871287128712872,0.4234924591784862,-0.7374429409894293
13,0.31964906476759436,0.12871287128712872,0.4234924591784862,-0.7374429409894293
14,0.3196320891421774,0.12871287128712872,0.4234924591784862,-0.7374429409894293
15,0.31944573657752895,0.12871287128712872,0.4234924591784862,-0.7374429409894293
16,0.31943836974239126,0.1188118811881188,0.4234924591784862,-0.7374429409894293
17,0.3191347429593188,0.1188118811881188,0.4234924591784862,-0.7374429409894293
18,0.3190302433324156,0.12871287128712872,0.4234924591784862,-0.7374429409894293
19,0.3189134076626581,0.12871287128712872,0.4234924591784862,-0.7374429409894293
20,0.31868312574270957,0.13861386138613863,0.4234924591784862,-0.7374429409894293
21,0.3186338169299929,0.13861386138613863,0.4234924591784862,-0.7374429409894293
22,0.3184782309079849,0.13861386138613863,0.4234924591784862,-0.7374429409894293
23,0.3182995312603001,0.13861386138613863,0.4234924591784862,-0.7374429409894293
24,0.3178888992419993,0.13861386138613863,0.4234924591784862,-0.7374429409894293
25,0.3176958798836946,0.13861386138613863,0.4234924591784862,-0.7374429409894293
26,0.3176626428508934,0.12871287128712872,0.4234924591784862,-0.7374429409894293
27,0.31759506357162387,0.13861386138613863,0.4234924591784862,-0.7374429409894293
28,0.31755238319623114,0.13861386138613863,0.4234924591784862,-0.7374429409894293
29,0.3171630206557649,0.12871287128712872,0.4234924591784862,-0.7374429409894293
30,0.3171235228688483,0.12871287128712872,0.4234924591784862,-0.7374429409894293
31,0.31694787765356786,0.12871287128712872,0.4234924591784862,-0.7374429409894293
32,0.31691505728367175,0.12871287128712872,0.4234924591784862,-0.7374429409894293
33,0.3167303517591963,0.12871287128712872,0.4234924591784862,-0.7374429409894293
34,0.31665513803286827,0.1188118811881188,0.4234924591784862,-0.7374429409894293
