,P,a,b,pred_plt
0,0.8118811881188119,0.999326897129187,-0.0040130345752626695,0.9473700292889758
1,0.8118811881188119,0.999326897129187,-0.0040130345752626695,0.9451427631570626
2,0.8118811881188119,0.999326897129187,-0.0040130345752626695,0.9446225662872252
3,0.801980198019802,0.999326897129187,-0.0040130345752626695,0.9435134730334489
4,0.801980198019802,0.999326897129187,-0.0040130345752626695,0.9432154999581877
5,0.8118811881188119,0.999326897129187,-0.0040130345752626695,0.9421890693015093
6,0.8118811881188119,0.999326897129187,-0.0040130345752626695,0.941326957581104
7,0.8217821782178217,0.999326897129187,-0.0040130345752626695,0.9411797697926403
8,0.8217821782178217,0.999326897129187,-0.0040130345752626695,0.9404696279919909
9,0.8217821782178217,0.999326897129187,-0.0040130345752626695,0.9400339813100488
10,0.8217821782178217,0.999326897129187,-0.0040130345752626695,0.9399505712063926
11,0.8217821782178217,0.999326897129187,-0.0040130345752626695,0.9364527089096112
12,0.8217821782178217,0.999326897129187,-0.0040130345752626695,0.9349998248695587
13,0.8217821782178217,0.999326897129187,-0.0040130345752626695,0.9332478136657629
14,0.8316831683168316,0.999326897129187,-0.0040130345752626695,0.9315235308165375
15,0.8217821782178217,0.999326897129187,-0.0040130345752626695,0.9307810292790321
16,0.8316831683168316,0.999326897129187,-0.0040130345752626695,0.9293417634577442
17,0.8415841584158416,0.999326897129187,-0.0040130345752626695,0.9285615478337579
18,0.8415841584158416,0.999326897129187,-0.0040130345752626695,0.9268605382064045
19,0.8415841584158416,0.999326897129187,-0.0040130345752626695,0.9262743084976273
20,0.8415841584158416,0.999326897129187,-0.0040130345752626695,0.9256297782334397
21,0.8514851485148515,0.999326897129187,-0.0040130345752626695,0.9247319566230543
22,0.8613861386138614,0.999326897129187,-0.0040130345752626695,0.9234926021509671
23,0.8613861386138614,0.999326897129187,-0.0040130345752626695,0.9227420258567919
24,0.8613861386138614,0.999326897129187,-0.0040130345752626695,0.9217818487307473
25,0.8613861386138614,0.999326897129187,-0.0040130345752626695,0.9192570444352893
26,0.8712871287128713,0.999326897129187,-0.0040130345752626695,0.9174216380642394
27,0.8613861386138614,0.999326897129187,-0.0040130345752626695,0.9162231825677092
28,0.8613861386138614,0.999326897129187,-0.0040130345752626695,0.9136630193617086
29,0.8514851485148515,0.999326897129187,-0.0040130345752626695,0.9129772374148215
30,0.8415841584158416,0.999326897129187,-0.0040130345752626695,0.9111612905351859
31,0.8316831683168316,0.999326897129187,-0.0040130345752626695,0.9110159896019304
32,0.8217821782178217,0.999326897129187,-0.0040130345752626695,0.9097967892323623
33,0.8217821782178217,0.999326897129187,-0.0040130345752626695,0.9089788605669281
34,0.8217821782178217,0.999326897129187,-0.0040130345752626695,0.9087941493678443
