,P,a,b,pred_plt
0,0.7524752475247525,0.8744162474130666,0.012139508984828906,0.9856530099901386
1,0.7623762376237624,0.8744162474130666,0.012139508984828906,0.9855286825833175
2,0.7623762376237624,0.8744162474130666,0.012139508984828906,0.9853902154445044
3,0.7524752475247525,0.8744162474130666,0.012139508984828906,0.9851005611495898
4,0.7623762376237624,0.8744162474130666,0.012139508984828906,0.9849423156709094
5,0.7623762376237624,0.8744162474130666,0.012139508984828906,0.9849366678657875
6,0.7623762376237624,0.8744162474130666,0.012139508984828906,0.9848142002020115
7,0.7623762376237624,0.8744162474130666,0.012139508984828906,0.9838398732297166
8,0.7623762376237624,0.8744162474130666,0.012139508984828906,0.9836971572824944
9,0.7623762376237624,0.8744162474130666,0.012139508984828906,0.9833874308457825
10,0.7623762376237624,0.8744162474130666,0.012139508984828906,0.9833480815965953
11,0.7623762376237624,0.8744162474130666,0.012139508984828906,0.9828095330298471
12,0.7623762376237624,0.8744162474130666,0.012139508984828906,0.9827592667869662
13,0.7623762376237624,0.8744162474130666,0.012139508984828906,0.9826240890527138
14,0.7623762376237624,0.8744162474130666,0.012139508984828906,0.9825165974357567
15,0.7623762376237624,0.8744162474130666,0.012139508984828906,0.9823820171407274
16,0.7722772277227723,0.8744162474130666,0.012139508984828906,0.9822945188083224
17,0.7722772277227723,0.8744162474130666,0.012139508984828906,0.9820120054788383
18,0.7623762376237624,0.8744162474130666,0.012139508984828906,0.9817724902206355
19,0.7722772277227723,0.8744162474130666,0.012139508984828906,0.9809908074014609
20,0.7722772277227723,0.8744162474130666,0.012139508984828906,0.9809517655758193
21,0.7722772277227723,0.8744162474130666,0.012139508984828906,0.9809416950536671
22,0.7821782178217822,0.8744162474130666,0.012139508984828906,0.980795102997258
23,0.7821782178217822,0.8744162474130666,0.012139508984828906,0.9799670254733867
24,0.7722772277227723,0.8744162474130666,0.012139508984828906,0.9795127213802647
25,0.7722772277227723,0.8744162474130666,0.012139508984828906,0.979508334286525
26,0.7722772277227723,0.8744162474130666,0.012139508984828906,0.979422718477773
27,0.7821782178217822,0.8744162474130666,0.012139508984828906,0.97917793124804
28,0.7920792079207921,0.8744162474130666,0.012139508984828906,0.9791532604614935
29,0.7920792079207921,0.8744162474130666,0.012139508984828906,0.979092113004312
30,0.7920792079207921,0.8744162474130666,0.012139508984828906,0.9784927173388016
31,0.7920792079207921,0.8744162474130666,0.012139508984828906,0.9783519438224905
32,0.7920792079207921,0.8744162474130666,0.012139508984828906,0.9773260974737864
33,0.7920792079207921,0.8744162474130666,0.012139508984828906,0.9771687850060352
34,0.7920792079207921,0.8744162474130666,0.012139508984828906,0.9768535330332351
35,0.7821782178217822,0.8744162474130666,0.012139508984828906,0.9765641771312157
36,0.7821782178217822,0.8744162474130666,0.012139508984828906,0.9763102774994137
37,0.7821782178217822,0.8744162474130666,0.012139508984828906,0.9753607433672725
38,0.7920792079207921,0.8744162474130666,0.012139508984828906,0.9753098821942501
39,0.7920792079207921,0.8744162474130666,0.012139508984828906,0.9748677503532222
40,0.7920792079207921,0.8744162474130666,0.012139508984828906,0.9744683047882656
41,0.801980198019802,0.8744162474130666,0.012139508984828906,0.9726789755226187
42,0.801980198019802,0.8744162474130666,0.012139508984828906,0.9726475407856916
43,0.801980198019802,0.8744162474130666,0.012139508984828906,0.9722399800433787
44,0.801980198019802,0.8744162474130666,0.012139508984828906,0.9718356179883856
45,0.8118811881188119,0.8744162474130666,0.012139508984828906,0.9710980221090162
46,0.8118811881188119,0.8744162474130666,0.012139508984828906,0.9708514380196452
47,0.801980198019802,0.8744162474130666,0.012139508984828906,0.9705242040515442
48,0.8118811881188119,0.8744162474130666,0.012139508984828906,0.9702267412470257
49,0.8118811881188119,0.8744162474130666,0.012139508984828906,0.9702077555149988
50,0.8118811881188119,0.8744162474130666,0.012139508984828906,0.9701772060497076
51,0.8118811881188119,0.8744162474130666,0.012139508984828906,0.9699855448298307
52,0.8118811881188119,0.8744162474130666,0.012139508984828906,0.9694577991228431
53,0.8118811881188119,0.8744162474130666,0.012139508984828906,0.9693525531074374
54,0.8118811881188119,0.8744162474130666,0.012139508984828906,0.9680616961134525
55,0.8118811881188119,0.8744162474130666,0.012139508984828906,0.9679671031134905
56,0.8118811881188119,0.8744162474130666,0.012139508984828906,0.9672815536910092
57,0.801980198019802,0.8744162474130666,0.012139508984828906,0.9669208173623575
58,0.8118811881188119,0.8744162474130666,0.012139508984828906,0.9667224275641001
59,0.801980198019802,0.8744162474130666,0.012139508984828906,0.9664256596613215
60,0.7920792079207921,0.8744162474130666,0.012139508984828906,0.9661872862235845
61,0.7920792079207921,0.8744162474130666,0.012139508984828906,0.9657859474577097
62,0.7920792079207921,0.8744162474130666,0.012139508984828906,0.9654378466627144
63,0.7920792079207921,0.8744162474130666,0.012139508984828906,0.9653361138811761
64,0.7821782178217822,0.8744162474130666,0.012139508984828906,0.9649138273141437
65,0.7920792079207921,0.8744162474130666,0.012139508984828906,0.9644205891233322
66,0.801980198019802,0.8744162474130666,0.012139508984828906,0.9640804236650053
67,0.801980198019802,0.8744162474130666,0.012139508984828906,0.9631160577417455
