,P,a,b,pred_plt
0,0.7722772277227723,1.0857091393940148,-0.02129283604165455,0.9670542397843842
1,0.7722772277227723,1.0857091393940148,-0.02129283604165455,0.9665516453323334
2,0.7722772277227723,1.0857091393940148,-0.02129283604165455,0.9664304709062608
3,0.7722772277227723,1.0857091393940148,-0.02129283604165455,0.9659514720177104
4,0.7722772277227723,1.0857091393940148,-0.02129283604165455,0.9659110477446923
5,0.7722772277227723,1.0857091393940148,-0.02129283604165455,0.9657958521198329
6,0.7722772277227723,1.0857091393940148,-0.02129283604165455,0.9656816575930144
7,0.7821782178217822,1.0857091393940148,-0.02129283604165455,0.9655522473719944
8,0.7821782178217822,1.0857091393940148,-0.02129283604165455,0.965508802091879
9,0.7821782178217822,1.0857091393940148,-0.02129283604165455,0.9654624586442359
10,0.7821782178217822,1.0857091393940148,-0.02129283604165455,0.965138332394845
11,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.9647097779591259
12,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.9639011817179455
13,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.9638620777158223
14,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.9637683346490314
15,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.9636231825491112
16,0.7821782178217822,1.0857091393940148,-0.02129283604165455,0.9634744375539391
17,0.7821782178217822,1.0857091393940148,-0.02129283604165455,0.9619881990005008
18,0.7821782178217822,1.0857091393940148,-0.02129283604165455,0.961644728344701
19,0.7821782178217822,1.0857091393940148,-0.02129283604165455,0.9602504023217746
20,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.9598431483264802
21,0.7821782178217822,1.0857091393940148,-0.02129283604165455,0.9597785247257951
22,0.7821782178217822,1.0857091393940148,-0.02129283604165455,0.9570697055884464
23,0.7821782178217822,1.0857091393940148,-0.02129283604165455,0.9565646526386312
24,0.7821782178217822,1.0857091393940148,-0.02129283604165455,0.9561534870549986
25,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.9557812338125151
26,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.9532960756708504
27,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.9520384439912681
28,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.9515945200238632
29,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.9507909829635269
30,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.9494695944731076
31,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.9492466678018421
32,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.9475394537145758
33,0.801980198019802,1.0857091393940148,-0.02129283604165455,0.9422951119373273
34,0.801980198019802,1.0857091393940148,-0.02129283604165455,0.9411241103709695
35,0.801980198019802,1.0857091393940148,-0.02129283604165455,0.9404777272519502
36,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.9373561837697516
37,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.9336095690322136
38,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.9335021843329907
39,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.9302264857490812
40,0.801980198019802,1.0857091393940148,-0.02129283604165455,0.9291322196216625
41,0.801980198019802,1.0857091393940148,-0.02129283604165455,0.9289045047728894
42,0.8118811881188119,1.0857091393940148,-0.02129283604165455,0.9282489934355851
43,0.8118811881188119,1.0857091393940148,-0.02129283604165455,0.9278840749938831
44,0.8118811881188119,1.0857091393940148,-0.02129283604165455,0.9258651312751214
45,0.8217821782178217,1.0857091393940148,-0.02129283604165455,0.9250048920472441
46,0.8217821782178217,1.0857091393940148,-0.02129283604165455,0.924261778056772
47,0.8316831683168316,1.0857091393940148,-0.02129283604165455,0.9239447674524808
48,0.8316831683168316,1.0857091393940148,-0.02129283604165455,0.922589402376575
49,0.8316831683168316,1.0857091393940148,-0.02129283604165455,0.9225205356159677
50,0.8415841584158416,1.0857091393940148,-0.02129283604165455,0.9221669169519916
51,0.8415841584158416,1.0857091393940148,-0.02129283604165455,0.9212950833733285
52,0.8415841584158416,1.0857091393940148,-0.02129283604165455,0.9211111813564259
53,0.8415841584158416,1.0857091393940148,-0.02129283604165455,0.9208296296168392
54,0.8415841584158416,1.0857091393940148,-0.02129283604165455,0.9207521318948171
55,0.8415841584158416,1.0857091393940148,-0.02129283604165455,0.9205978759124109
56,0.8415841584158416,1.0857091393940148,-0.02129283604165455,0.9162027740742805
57,0.8415841584158416,1.0857091393940148,-0.02129283604165455,0.9148266193743949
58,0.8415841584158416,1.0857091393940148,-0.02129283604165455,0.913486832363302
59,0.8514851485148515,1.0857091393940148,-0.02129283604165455,0.9127158732349807
60,0.8415841584158416,1.0857091393940148,-0.02129283604165455,0.9121211080702772
61,0.8316831683168316,1.0857091393940148,-0.02129283604165455,0.9117249197395014
62,0.8316831683168316,1.0857091393940148,-0.02129283604165455,0.9110028166503976
63,0.8217821782178217,1.0857091393940148,-0.02129283604165455,0.9109269587605734
64,0.8217821782178217,1.0857091393940148,-0.02129283604165455,0.910477341932301
65,0.8118811881188119,1.0857091393940148,-0.02129283604165455,0.9092267028310241
66,0.8118811881188119,1.0857091393940148,-0.02129283604165455,0.9077690955228206
67,0.8118811881188119,1.0857091393940148,-0.02129283604165455,0.9048797104258116
68,0.801980198019802,1.0857091393940148,-0.02129283604165455,0.9036963322980217
69,0.801980198019802,1.0857091393940148,-0.02129283604165455,0.9026527874380567
70,0.801980198019802,1.0857091393940148,-0.02129283604165455,0.9022285471999267
71,0.801980198019802,1.0857091393940148,-0.02129283604165455,0.90184546439984
72,0.801980198019802,1.0857091393940148,-0.02129283604165455,0.8978108421069998
73,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.8948615100063858
74,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.8946023753175933
75,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.893190147636528
76,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.8918074087563033
77,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.8876615281452332
78,0.801980198019802,1.0857091393940148,-0.02129283604165455,0.8869285425570094
79,0.801980198019802,1.0857091393940148,-0.02129283604165455,0.8862233790648336
80,0.801980198019802,1.0857091393940148,-0.02129283604165455,0.8859851083828156
81,0.801980198019802,1.0857091393940148,-0.02129283604165455,0.885875883032515
82,0.8118811881188119,1.0857091393940148,-0.02129283604165455,0.885677414201521
83,0.8118811881188119,1.0857091393940148,-0.02129283604165455,0.8799770927409792
84,0.801980198019802,1.0857091393940148,-0.02129283604165455,0.879048513576011
85,0.801980198019802,1.0857091393940148,-0.02129283604165455,0.878481222973489
86,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.8781285060387192
87,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.8781004576512956
88,0.7821782178217822,1.0857091393940148,-0.02129283604165455,0.8775249641642922
89,0.7821782178217822,1.0857091393940148,-0.02129283604165455,0.8765446261562222
90,0.7821782178217822,1.0857091393940148,-0.02129283604165455,0.8764138831957695
91,0.7920792079207921,1.0857091393940148,-0.02129283604165455,0.8750009824193032
92,0.7821782178217822,1.0857091393940148,-0.02129283604165455,0.8731000560241474
93,0.7722772277227723,1.0857091393940148,-0.02129283604165455,0.8729536218708207
94,0.7623762376237624,1.0857091393940148,-0.02129283604165455,0.8729492007625183
95,0.7623762376237624,1.0857091393940148,-0.02129283604165455,0.8719768614636806
96,0.7524752475247525,1.0857091393940148,-0.02129283604165455,0.8655489581236646
97,0.7524752475247525,1.0857091393940148,-0.02129283604165455,0.8644349390890692
98,0.7623762376237624,1.0857091393940148,-0.02129283604165455,0.8643843965299407
99,0.7623762376237624,1.0857091393940148,-0.02129283604165455,0.8643753090850635
100,0.7722772277227723,1.0857091393940148,-0.02129283604165455,0.8623921139162525
101,0.7623762376237624,1.0857091393940148,-0.02129283604165455,0.8622880268538397
