,pred_plt,P,b,a
0,0.2323305873868719,0.18811881188118812,4.077948987384699,-16.758126449209403
1,0.2323165652561889,0.18811881188118812,4.077948987384699,-16.758126449209403
2,0.23230746793871207,0.1782178217821782,4.077948987384699,-16.758126449209403
3,0.23230459410808826,0.1782178217821782,4.077948987384699,-16.758126449209403
4,0.23229214896363107,0.1782178217821782,4.077948987384699,-16.758126449209403
5,0.23229196871875643,0.18811881188118812,4.077948987384699,-16.758126449209403
6,0.23227083944148672,0.19801980198019803,4.077948987384699,-16.758126449209403
7,0.23227078998518022,0.19801980198019803,4.077948987384699,-16.758126449209403
8,0.23226760665249382,0.2079207920792079,4.077948987384699,-16.758126449209403
9,0.23226592404031396,0.2079207920792079,4.077948987384699,-16.758126449209403
10,0.23225768156589877,0.21782178217821782,4.077948987384699,-16.758126449209403
11,0.23224449039985492,0.21782178217821782,4.077948987384699,-16.758126449209403
12,0.23223501727422197,0.22772277227722773,4.077948987384699,-16.758126449209403
13,0.23223251924607383,0.22772277227722773,4.077948987384699,-16.758126449209403
14,0.2322252854551092,0.22772277227722773,4.077948987384699,-16.758126449209403
15,0.2322096028719329,0.2376237623762376,4.077948987384699,-16.758126449209403
16,0.23218880801638242,0.22772277227722773,4.077948987384699,-16.758126449209403
17,0.2321828996482249,0.22772277227722773,4.077948987384699,-16.758126449209403
18,0.2321824854883616,0.22772277227722773,4.077948987384699,-16.758126449209403
19,0.23217316287246068,0.22772277227722773,4.077948987384699,-16.758126449209403
20,0.23217067551838547,0.22772277227722773,4.077948987384699,-16.758126449209403
21,0.23216893810949557,0.21782178217821782,4.077948987384699,-16.758126449209403
22,0.23216049820683451,0.21782178217821782,4.077948987384699,-16.758126449209403
23,0.23214517587399455,0.21782178217821782,4.077948987384699,-16.758126449209403
24,0.23214296468496312,0.22772277227722773,4.077948987384699,-16.758126449209403
25,0.23213957909825741,0.22772277227722773,4.077948987384699,-16.758126449209403
26,0.23213905519668473,0.22772277227722773,4.077948987384699,-16.758126449209403
27,0.23212534469612234,0.22772277227722773,4.077948987384699,-16.758126449209403
28,0.23212449847433994,0.22772277227722773,4.077948987384699,-16.758126449209403
29,0.232122554314096,0.22772277227722773,4.077948987384699,-16.758126449209403
30,0.23211658246252032,0.22772277227722773,4.077948987384699,-16.758126449209403
31,0.23208987426782654,0.2376237623762376,4.077948987384699,-16.758126449209403
32,0.23207948096733824,0.22772277227722773,4.077948987384699,-16.758126449209403
33,0.23207419547676755,0.21782178217821782,4.077948987384699,-16.758126449209403
34,0.23206848905818894,0.21782178217821782,4.077948987384699,-16.758126449209403
35,0.23206059185089,0.21782178217821782,4.077948987384699,-16.758126449209403
36,0.23205633417192081,0.21782178217821782,4.077948987384699,-16.758126449209403
37,0.23205082531160096,0.21782178217821782,4.077948987384699,-16.758126449209403
38,0.23204981898014376,0.22772277227722773,4.077948987384699,-16.758126449209403
39,0.2320441336944855,0.22772277227722773,4.077948987384699,-16.758126449209403
40,0.23204281433513677,0.22772277227722773,4.077948987384699,-16.758126449209403
41,0.23203972488055016,0.22772277227722773,4.077948987384699,-16.758126449209403
42,0.23203587991751656,0.22772277227722773,4.077948987384699,-16.758126449209403
43,0.23203163271055532,0.22772277227722773,4.077948987384699,-16.758126449209403
44,0.232031017934272,0.22772277227722773,4.077948987384699,-16.758126449209403
45,0.23202204687349487,0.22772277227722773,4.077948987384699,-16.758126449209403
46,0.23201451206564588,0.22772277227722773,4.077948987384699,-16.758126449209403
47,0.23199971359641686,0.22772277227722773,4.077948987384699,-16.758126449209403
48,0.23199652744956445,0.22772277227722773,4.077948987384699,-16.758126449209403
49,0.23199496439432377,0.22772277227722773,4.077948987384699,-16.758126449209403
50,0.23199427543245887,0.2376237623762376,4.077948987384699,-16.758126449209403
51,0.23199207885026346,0.2376237623762376,4.077948987384699,-16.758126449209403
52,0.23199015966489867,0.22772277227722773,4.077948987384699,-16.758126449209403
53,0.23198477575685975,0.2376237623762376,4.077948987384699,-16.758126449209403
54,0.231982746912328,0.2376237623762376,4.077948987384699,-16.758126449209403
55,0.23198085022996054,0.24752475247524752,4.077948987384699,-16.758126449209403
56,0.23198059056807596,0.2376237623762376,4.077948987384699,-16.758126449209403
57,0.23197933882985378,0.2376237623762376,4.077948987384699,-16.758126449209403
58,0.23197044632012037,0.2376237623762376,4.077948987384699,-16.758126449209403
59,0.23196955031151312,0.2376237623762376,4.077948987384699,-16.758126449209403
60,0.23195762467329237,0.22772277227722773,4.077948987384699,-16.758126449209403
61,0.23195460669282883,0.22772277227722773,4.077948987384699,-16.758126449209403
62,0.231950539195209,0.2376237623762376,4.077948987384699,-16.758126449209403
63,0.23194525118792647,0.2376237623762376,4.077948987384699,-16.758126449209403
64,0.23194212653365784,0.2376237623762376,4.077948987384699,-16.758126449209403
65,0.2319349373853232,0.22772277227722773,4.077948987384699,-16.758126449209403
66,0.23192937213426956,0.22772277227722773,4.077948987384699,-16.758126449209403
67,0.23192932944825126,0.21782178217821782,4.077948987384699,-16.758126449209403
68,0.23191889844887087,0.21782178217821782,4.077948987384699,-16.758126449209403
69,0.23191644289230212,0.2079207920792079,4.077948987384699,-16.758126449209403
70,0.23191490050683972,0.2079207920792079,4.077948987384699,-16.758126449209403
71,0.23189831259320978,0.2079207920792079,4.077948987384699,-16.758126449209403
72,0.2318963038850519,0.19801980198019803,4.077948987384699,-16.758126449209403
73,0.23189595788482137,0.19801980198019803,4.077948987384699,-16.758126449209403
74,0.2318853636125081,0.19801980198019803,4.077948987384699,-16.758126449209403
75,0.2318830546493965,0.2079207920792079,4.077948987384699,-16.758126449209403
76,0.2318825297809212,0.2079207920792079,4.077948987384699,-16.758126449209403
77,0.23187254948409894,0.2079207920792079,4.077948987384699,-16.758126449209403
78,0.231863820183907,0.2079207920792079,4.077948987384699,-16.758126449209403
79,0.231863593576411,0.19801980198019803,4.077948987384699,-16.758126449209403
80,0.23186256018581117,0.18811881188118812,4.077948987384699,-16.758126449209403
81,0.23186180552977195,0.18811881188118812,4.077948987384699,-16.758126449209403
82,0.23185800548723912,0.18811881188118812,4.077948987384699,-16.758126449209403
83,0.2318531489541932,0.18811881188118812,4.077948987384699,-16.758126449209403
84,0.23184875191084128,0.19801980198019803,4.077948987384699,-16.758126449209403
85,0.23184343934126414,0.19801980198019803,4.077948987384699,-16.758126449209403
86,0.23184165539497598,0.19801980198019803,4.077948987384699,-16.758126449209403
87,0.23183205146995106,0.19801980198019803,4.077948987384699,-16.758126449209403
88,0.23182538153630655,0.2079207920792079,4.077948987384699,-16.758126449209403
89,0.2318248487795853,0.2079207920792079,4.077948987384699,-16.758126449209403
90,0.23182373695062808,0.2079207920792079,4.077948987384699,-16.758126449209403
91,0.23182176040746574,0.2079207920792079,4.077948987384699,-16.758126449209403
92,0.2318164590275617,0.2079207920792079,4.077948987384699,-16.758126449209403
93,0.23181061685221432,0.19801980198019803,4.077948987384699,-16.758126449209403
94,0.23180869268269516,0.19801980198019803,4.077948987384699,-16.758126449209403
95,0.2318049908293664,0.19801980198019803,4.077948987384699,-16.758126449209403
96,0.23180223320373608,0.19801980198019803,4.077948987384699,-16.758126449209403
97,0.23179919327004095,0.19801980198019803,4.077948987384699,-16.758126449209403
98,0.23179822180166818,0.18811881188118812,4.077948987384699,-16.758126449209403
99,0.23179812127283655,0.18811881188118812,4.077948987384699,-16.758126449209403
100,0.23179303927223507,0.18811881188118812,4.077948987384699,-16.758126449209403
101,0.2317929137406176,0.18811881188118812,4.077948987384699,-16.758126449209403
102,0.23179211344322845,0.18811881188118812,4.077948987384699,-16.758126449209403
103,0.23178636175267192,0.18811881188118812,4.077948987384699,-16.758126449209403
104,0.23178583508471187,0.19801980198019803,4.077948987384699,-16.758126449209403
105,0.23178389168188254,0.19801980198019803,4.077948987384699,-16.758126449209403
106,0.23178225936431698,0.18811881188118812,4.077948987384699,-16.758126449209403
107,0.23177949885438123,0.1782178217821782,4.077948987384699,-16.758126449209403
108,0.23177254413071288,0.1782178217821782,4.077948987384699,-16.758126449209403
109,0.23177160899701602,0.16831683168316833,4.077948987384699,-16.758126449209403
110,0.2317713886305432,0.1782178217821782,4.077948987384699,-16.758126449209403
111,0.23176858001497214,0.16831683168316833,4.077948987384699,-16.758126449209403
112,0.23176856518824984,0.16831683168316833,4.077948987384699,-16.758126449209403
113,0.2317672059939264,0.15841584158415842,4.077948987384699,-16.758126449209403
114,0.2317640788825848,0.16831683168316833,4.077948987384699,-16.758126449209403
115,0.23176283572441772,0.16831683168316833,4.077948987384699,-16.758126449209403
116,0.2317623842946553,0.15841584158415842,4.077948987384699,-16.758126449209403
117,0.23176051782554236,0.15841584158415842,4.077948987384699,-16.758126449209403
118,0.23175829786087143,0.16831683168316833,4.077948987384699,-16.758126449209403
119,0.23175686245591864,0.16831683168316833,4.077948987384699,-16.758126449209403
120,0.23175502869361966,0.16831683168316833,4.077948987384699,-16.758126449209403
121,0.23174953547999033,0.16831683168316833,4.077948987384699,-16.758126449209403
122,0.23174757952986402,0.16831683168316833,4.077948987384699,-16.758126449209403
123,0.23174708736879848,0.16831683168316833,4.077948987384699,-16.758126449209403
124,0.23174567221679077,0.16831683168316833,4.077948987384699,-16.758126449209403
125,0.23174553290068217,0.15841584158415842,4.077948987384699,-16.758126449209403
126,0.23174475450903853,0.16831683168316833,4.077948987384699,-16.758126449209403
127,0.23174102855295192,0.15841584158415842,4.077948987384699,-16.758126449209403
128,0.2317370200199344,0.15841584158415842,4.077948987384699,-16.758126449209403
129,0.23173030002754152,0.15841584158415842,4.077948987384699,-16.758126449209403
130,0.23172734371747938,0.15841584158415842,4.077948987384699,-16.758126449209403
131,0.23172617793904504,0.16831683168316833,4.077948987384699,-16.758126449209403
132,0.2317216272982361,0.16831683168316833,4.077948987384699,-16.758126449209403
133,0.2317189479283783,0.16831683168316833,4.077948987384699,-16.758126449209403
134,0.2317188638328697,0.16831683168316833,4.077948987384699,-16.758126449209403
135,0.23171756787937323,0.1782178217821782,4.077948987384699,-16.758126449209403
136,0.23171735068218863,0.1782178217821782,4.077948987384699,-16.758126449209403
137,0.23171678234970638,0.1782178217821782,4.077948987384699,-16.758126449209403
138,0.23171647199411138,0.1782178217821782,4.077948987384699,-16.758126449209403
139,0.23171578633891468,0.1782178217821782,4.077948987384699,-16.758126449209403
140,0.23171530290916356,0.18811881188118812,4.077948987384699,-16.758126449209403
141,0.23171384423797864,0.18811881188118812,4.077948987384699,-16.758126449209403
142,0.23171287538471444,0.18811881188118812,4.077948987384699,-16.758126449209403
143,0.2317093230506023,0.19801980198019803,4.077948987384699,-16.758126449209403
144,0.23170917684369444,0.19801980198019803,4.077948987384699,-16.758126449209403
145,0.2317065590985038,0.19801980198019803,4.077948987384699,-16.758126449209403
146,0.2317036185163563,0.19801980198019803,4.077948987384699,-16.758126449209403
147,0.23169328818512225,0.19801980198019803,4.077948987384699,-16.758126449209403
148,0.23169315175652141,0.19801980198019803,4.077948987384699,-16.758126449209403
149,0.2316905196075612,0.18811881188118812,4.077948987384699,-16.758126449209403
150,0.2316895826328162,0.18811881188118812,4.077948987384699,-16.758126449209403
151,0.23168747388340133,0.1782178217821782,4.077948987384699,-16.758126449209403
152,0.23168650445245745,0.1782178217821782,4.077948987384699,-16.758126449209403
153,0.231685609257547,0.18811881188118812,4.077948987384699,-16.758126449209403
154,0.23168511619446716,0.1782178217821782,4.077948987384699,-16.758126449209403
155,0.23168280365695854,0.1782178217821782,4.077948987384699,-16.758126449209403
156,0.23167783840044606,0.16831683168316833,4.077948987384699,-16.758126449209403
157,0.23167513571458684,0.1782178217821782,4.077948987384699,-16.758126449209403
158,0.23167040726576896,0.1782178217821782,4.077948987384699,-16.758126449209403
159,0.23166367616573283,0.1782178217821782,4.077948987384699,-16.758126449209403
160,0.23166225339079602,0.1782178217821782,4.077948987384699,-16.758126449209403
161,0.23166219888861864,0.1782178217821782,4.077948987384699,-16.758126449209403
162,0.2316613070481303,0.1782178217821782,4.077948987384699,-16.758126449209403
163,0.23165834892236806,0.1782178217821782,4.077948987384699,-16.758126449209403
164,0.23165810197172093,0.1782178217821782,4.077948987384699,-16.758126449209403
165,0.2316568127968951,0.1782178217821782,4.077948987384699,-16.758126449209403
