,P,a,b,pred_plt
0,0.7227722772277227,1.0984880899959784,-0.02541343334983981,0.9855989128302245
1,0.7326732673267327,1.0984880899959784,-0.02541343334983981,0.9854663565728916
2,0.7326732673267327,1.0984880899959784,-0.02541343334983981,0.985445256721327
3,0.7227722772277227,1.0984880899959784,-0.02541343334983981,0.9849930861731758
4,0.7326732673267327,1.0984880899959784,-0.02541343334983981,0.9843981061378853
5,0.7425742574257426,1.0984880899959784,-0.02541343334983981,0.983535714228917
6,0.7425742574257426,1.0984880899959784,-0.02541343334983981,0.9825959057450712
7,0.7425742574257426,1.0984880899959784,-0.02541343334983981,0.9824235906986555
8,0.7524752475247525,1.0984880899959784,-0.02541343334983981,0.9811747441336762
9,0.7623762376237624,1.0984880899959784,-0.02541343334983981,0.9795806182669313
10,0.7722772277227723,1.0984880899959784,-0.02541343334983981,0.9778960272112914
11,0.7722772277227723,1.0984880899959784,-0.02541343334983981,0.977041120949033
12,0.7722772277227723,1.0984880899959784,-0.02541343334983981,0.9751957150192863
13,0.7722772277227723,1.0984880899959784,-0.02541343334983981,0.9742839057232894
14,0.7722772277227723,1.0984880899959784,-0.02541343334983981,0.9734472113076479
15,0.7821782178217822,1.0984880899959784,-0.02541343334983981,0.973438184750643
16,0.7821782178217822,1.0984880899959784,-0.02541343334983981,0.9728555585460887
17,0.7821782178217822,1.0984880899959784,-0.02541343334983981,0.9724880102171857
18,0.7821782178217822,1.0984880899959784,-0.02541343334983981,0.9689596460151245
19,0.7821782178217822,1.0984880899959784,-0.02541343334983981,0.9688044877550404
20,0.7722772277227723,1.0984880899959784,-0.02541343334983981,0.96215605564943
21,0.7722772277227723,1.0984880899959784,-0.02541343334983981,0.9598117103168767
22,0.7722772277227723,1.0984880899959784,-0.02541343334983981,0.9546757984648322
23,0.7722772277227723,1.0984880899959784,-0.02541343334983981,0.9514032171796968
24,0.7821782178217822,1.0984880899959784,-0.02541343334983981,0.9500681376616426
25,0.7920792079207921,1.0984880899959784,-0.02541343334983981,0.9493485029809978
26,0.801980198019802,1.0984880899959784,-0.02541343334983981,0.9486336321627543
27,0.8118811881188119,1.0984880899959784,-0.02541343334983981,0.9478475984413463
28,0.8118811881188119,1.0984880899959784,-0.02541343334983981,0.9467261617842592
